created_at,content,interactions,source,sentiment,probas
"Apr 3, 2024 @ 15:09:11.000","@olafdickinson @BicireporteraDF En qué sentido Clara es peor opción? O por qué Taboada es menos peor? Ya viste las propuestas y resultados de ambos? Para darte un ejemplo, Iztapalapa fue evaluada como la administración más transparente, hay espacios rescatados y apropiados, hay agenda de perspectiva d género",5,https://twitter.com/EriMarMacedo/status/1775631657195975078,NEU,"{'NEG': 0.19422127306461334, 'NEU': 0.602910041809082, 'POS': 0.20286870002746582}"
"Apr 3, 2024 @ 12:24:17.000",@STaboadaMx Porque las patrullas de la alcaldía de Benito Juárez amedrentan a abogado por cartel inmobiliario?? https://t.co/FWQP5nRzDL,5,https://twitter.com/RamsesMendezDa/status/1775590160022766025,NEG,"{'NEG': 0.9238114356994629, 'NEU': 0.06764787435531616, 'POS': 0.008540714159607887}"
"Apr 3, 2024 @ 11:30:15.000","@MontseQuintan19 @DennycheGamon @SacmexCDMX @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Hola desde hace un par de días el agua de uso de las llaves despide un olor a combustible, se siente inseguridad de seguir usándola. Mi filtro de agua luce así: amarillo y con ese aroma https://t.co/vyU5ZN9wH5",5,https://twitter.com/juankyheros/status/1775576560218542288,NEG,"{'NEG': 0.8103073239326477, 'NEU': 0.17524245381355286, 'POS': 0.014450158923864365}"
"Apr 3, 2024 @ 09:46:07.000",¿Qué travesura habrá hecho el gobierno de la @BJAlcaldia para que el agua venga cargada de gasolina o diesel? ¿Taboada ya también se dedica al huachicol? Y vendrán cosas peores con el #cartelinmobiliario,5,https://twitter.com/VecinosAlcBJ/status/1775550353984946353,NEG,"{'NEG': 0.9736546277999878, 'NEU': 0.023464113473892212, 'POS': 0.0028813332319259644}"
"Apr 3, 2024 @ 06:52:54.000","La opinión de @martinespinosa ✍️ @Excelsior 

° @STaboadaMx , visitó terrenos en los que se creía que solamente «mandaba» #Morena, como lo fue #Iztapalapa

@Nakachi_Mx @jvgilescas @jachavez77 @Venus_PonC @El_Campos 

https://t.co/a3fQ1XCwFq a través de @EvidenciaLa https://t.co/hP3S5WdtzV",5,https://twitter.com/EvidenciaLa/status/1775506765590806586,NEG,"{'NEG': 0.6313754320144653, 'NEU': 0.33503323793411255, 'POS': 0.03359125927090645}"
"Apr 3, 2024 @ 20:57:45.000","@polistermx @STaboadaMx @Chertorivski Lo que necesita la brazos de tamalera y vestido que casi se truena Brugada, para ganar una elección 👇🏼👇🏼🤣🤣🤣🤣 https://t.co/bcEPuYuN5d",4,https://twitter.com/RafaelM14798962/status/1775719378165903369,NEG,"{'NEG': 0.5452446937561035, 'NEU': 0.41292721033096313, 'POS': 0.04182806238532066}"
"Apr 3, 2024 @ 15:16:37.000","Acompañamos al candidato de la alianza #FuerzaYCorazónPorMéxico para #Iztacalco, @Ordonez_Mx en su recorrido por @InfonavitUnidad para dar a conocer su fórmula con @STaboadaMx para Jefe de Gobierno y @XochitlGalvez para la presidencia porque #ElCambioViene y @VaPorTodosMx. https://t.co/s6SwaajWIu",4,https://twitter.com/efectocolmenamx/status/1775633528484446210,NEU,"{'NEG': 0.11236745864152908, 'NEU': 0.4897400140762329, 'POS': 0.397892564535141}"
"Apr 3, 2024 @ 13:52:54.000","@SacmexCDMX @CarmenHelguera @BJAlcaldia @lopezdoriga @CiroGomezL @CarlosLoret @AristeguiOnline @GobCDMX @conagua_mx @SEMARNAT_mx @ClaraBrugadaM @STaboadaMx Claramente el simple olor es desagradable - el agua debe ser inodora, incolora e insabora y a simple vista vemos que el agua 
- huele y
- tiene un color amarillento",4,https://twitter.com/marcavalli/status/1775612459946029141,NEG,"{'NEG': 0.9298861622810364, 'NEU': 0.06291338056325912, 'POS': 0.007200460880994797}"
"Apr 3, 2024 @ 12:21:38.000",@SimonPedro2024 Curioso que los reportes de agua con olor a diésel solo sean en la Benito Juárez de @STaboadaMx. Suena a ganas de chingar.,4,https://twitter.com/YayaMarchena/status/1775589492197392714,NEG,"{'NEG': 0.979174792766571, 'NEU': 0.01632169634103775, 'POS': 0.004503514152020216}"
"Apr 3, 2024 @ 10:43:46.000",@pau_stokely @LuisMendozaBJ @VillaDeCortesBJ El actuar de @AccionNacional es burlarse de los ciudadanos saben perfectamente q son parte del Cartel Inmobiliario q están amparados como @STaboadaMx y demás compinches y se atreven a pedir el voto .,4,https://twitter.com/RiosAnaMa/status/1775564861402935640,NEG,"{'NEG': 0.9309040307998657, 'NEU': 0.058012597262859344, 'POS': 0.011083376593887806}"
"Apr 3, 2024 @ 10:39:53.000",@Angie_cinnamon Santiago Taboada construyó la 2da Alcaldía más Segura del País. La Benito Juárez ❤️❤️,4,https://twitter.com/PedrodeJesusZT/status/1775563885459681710,POS,"{'NEG': 0.08516724407672882, 'NEU': 0.24562853574752808, 'POS': 0.6692042946815491}"
"Apr 3, 2024 @ 08:45:09.000","Aquí, casual, desde una de las albercas públicas en #Iztapalapa, de esas que #SantiagoTajada alias @STaboadaMx dice que no tienen agua 🤪
Yo veo que el agua, como #LaTransformaciónEsClara con @ClaraBrugadaM.
#ClaraJefaDeGobierno https://t.co/ONs0IGFQQG",4,https://twitter.com/UzielMedinaM/status/1775535011074134479,NEG,"{'NEG': 0.7214230895042419, 'NEU': 0.2528536021709442, 'POS': 0.02572331577539444}"
"Apr 3, 2024 @ 08:01:33.000","Va subiendo como la espuma Xóchitl y Taboada 
Sigamos jalando todos juntos !!!!
Súbanse https://t.co/4pQbCjHoZv",4,https://twitter.com/cecilia63179379/status/1775524040158921162,POS,"{'NEG': 0.051091209053993225, 'NEU': 0.2507885992527008, 'POS': 0.6981201767921448}"
"Apr 3, 2024 @ 07:39:56.000","#Lideres de morena de Tlalpan abandonan a Morena y se pasan apoyar a la gran Xochilt y Santiago Taboada, vamos adelante al triunfo.👍 https://t.co/cuQY63a8vs",4,https://twitter.com/JuanTigre59/status/1775518600863883554,NEU,"{'NEG': 0.2522188425064087, 'NEU': 0.5100457668304443, 'POS': 0.23773546516895294}"
"Apr 4, 2024 @ 00:35:14.000","Gracias a la iluminación en @TlalpanAl  las campañas políticas son más seguras... @alfagonzalezm
@villacoapa1  @enrique_cue  @TlalpanCoyoacan  @Congreso_CdMex  @GobCDMX  @STaboadaMx  @SanTopilejo https://t.co/ao1EeXxOEm",3,https://twitter.com/la_narcizomvc/status/1775774110720913817,POS,"{'NEG': 0.04162174090743065, 'NEU': 0.3521253168582916, 'POS': 0.6062529683113098}"
"Apr 3, 2024 @ 21:43:18.000","@iriselass @LeInsolence @Claudiashein @XochitlGalvez @STaboadaMx @TlalpanAl @alfagonzalezm @DavidCoMexico @_MistWolf_ @elcinico66 @fireblood1980 Ser Inepta,
 es su esencia ...",3,https://twitter.com/Iro06241998Iro/status/1775730840166686828,NEG,"{'NEG': 0.8923717141151428, 'NEU': 0.09454600512981415, 'POS': 0.01308230310678482}"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,https://twitter.com/MarGTG1/status/1775728063289897253,NEG,"{'NEG': 0.9251850247383118, 'NEU': 0.06317725777626038, 'POS': 0.011637711897492409}"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,https://twitter.com/MarGTG1/status/1775728063289897253,NEG,"{'NEG': 0.9251850247383118, 'NEU': 0.06317725777626038, 'POS': 0.011637711897492409}"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,https://twitter.com/MarGTG1/status/1775728063289897253,NEG,"{'NEG': 0.9251850247383118, 'NEU': 0.06317725777626038, 'POS': 0.011637711897492409}"
"Apr 3, 2024 @ 19:13:29.000","... Pues siempre no fue de hace un año. 
Xóchitl Gálvez es una mentirosa consumada.
#Borracho #PRIAN #FelipeCalderón #Alito #NarcoPRIAN #CabezaDeVaca #GarcíaLuna #Taboada #México #SiguemeYTeSigo #Breaking #ÚltimaHora https://t.co/qjwjSrj9In",3,https://twitter.com/Vital_MX/status/1775693137689915736,NEG,"{'NEG': 0.8189325928688049, 'NEU': 0.16271214187145233, 'POS': 0.01835530251264572}"
"Apr 3, 2024 @ 18:26:58.000","@BicireporteraDF @STaboadaMx No quiero entercarme, pero la seño. Brugada 

Si ella quedara toda la Cdmx estará llena de puestos de lámina ( si bien nos vá ) y todas las ciclopistas estaran llenas de puestos e inservibles   

Dime una,  una solo ciclopista en Iztapalapa

Aunque te caiga mal taboada,ni modo",3,https://twitter.com/ja48400/status/1775681429646545021,NEG,"{'NEG': 0.9570980072021484, 'NEU': 0.03946409747004509, 'POS': 0.0034379276912659407}"
"Apr 3, 2024 @ 17:08:30.000","@ESMEBOMBON @STaboadaMx @ClaraBrugadaM HOLA, MI ESME❤️ QUE PADRE LUCES ENCANTADORAMENTE HERMOSA.😊😊😊👌",3,https://twitter.com/joselui16275401/status/1775661686034252228,POS,"{'NEG': 0.013822823762893677, 'NEU': 0.1248013898730278, 'POS': 0.8613758087158203}"
"Apr 3, 2024 @ 16:13:42.000","“Aquí somos panistas”
- CTM IX CULHUACÁN

Así me recibieron mis vecinas y vecinos de la CTM IX B Culhuacán; increíble recorrido, no cabe duda de que el cambio viene con @STaboadaMx y @ricardorubiot. https://t.co/WJwg2yyCIH",3,https://twitter.com/martinezjarero/status/1775647893149646994,POS,"{'NEG': 0.04430600628256798, 'NEU': 0.11999798566102982, 'POS': 0.8356960415840149}"
"Apr 3, 2024 @ 14:40:27.000","@STaboadaMx 😂🤣😂🤣😂
🍞 pri y prd
Sin credibilidad personaje #CartelInmobiliarioDelPAN
Propaganda a base de mentiras, insultos, robos y traiciones... 

@Claudiashein
Presidenta idónea para 🇲🇽

@ClaraBrugadaM
Jefa de gobierno CDMX

@OHarfuch
@ErnestinaGodoy_
Senadores CDMX https://t.co/gJcj029SqX",3,https://twitter.com/TrizziaLos/status/1775624426223968509,NEG,"{'NEG': 0.83957839012146, 'NEU': 0.14505498111248016, 'POS': 0.015366624109447002}"
"Apr 3, 2024 @ 13:54:50.000","Los #DiálogosCiudadanos con @ClaraBrugadaM, @Chertorivski y @STaboadaMx constituyen una plataforma ideal para que los candidatos a la Jefatura de Gobierno de la #CDMX presenten propuestas innovadoras, realistas y financieramente viables para abordar los múltiples desafíos que…",3,https://twitter.com/Armando_ZunigaS/status/1775612948611846161,NEU,"{'NEG': 0.10442648082971573, 'NEU': 0.4836489260196686, 'POS': 0.4119246304035187}"
"Apr 3, 2024 @ 11:56:10.000",@STaboadaMx @ColDelValleBJ  ¡Es increíble la guerra sucia de la Transformación de 4a. Contaminando el agua de la alcaldía Benito Juárez. Les vale la salud de la gente.,3,https://twitter.com/monykcorrea/status/1775583082432630862,NEG,"{'NEG': 0.9765308499336243, 'NEU': 0.01597406342625618, 'POS': 0.0074950940907001495}"
"Apr 3, 2024 @ 10:12:22.000","@STaboadaMx Comparto video de @revistaetcetera en el que se evidencia c0rrupción de #NarcoCandidataBrugada en @Alc_Iztapalapa 

#TaboadaJefeDeGobiernoCDMX
#ElCambioViene
#YaSeVan

https://t.co/AW7jUZR6s6",3,https://twitter.com/AVidrio5/status/1775556960911348132,NEG,"{'NEG': 0.8101168870925903, 'NEU': 0.16471414268016815, 'POS': 0.02516898699104786}"
"Apr 3, 2024 @ 09:07:16.000","@PonchoGutz Santi Taboada dice que le va a llevar agua a los naquitos de Iztapalapa y va a dar crédito de lavadoras para apoyar a la mujer, que buenas propuestas, ya se van.",3,https://twitter.com/RamsesMendezDa/status/1775540577599152503,POS,"{'NEG': 0.3271443843841553, 'NEU': 0.15379667282104492, 'POS': 0.519058883190155}"
"Apr 3, 2024 @ 07:39:56.000","#Lideres de morena de Tlalpan abandonan a Morena y se pasan apoyar a la gran Xochilt y Santiago Taboada, vamos adelante al triunfo.👍 https://t.co/cuQY63a8vs",3,https://twitter.com/JuanTigre59/status/1775518600863883554,NEU,"{'NEG': 0.2522188425064087, 'NEU': 0.5100457668304443, 'POS': 0.23773546516895294}"
"Apr 3, 2024 @ 02:39:15.000",¡Feliz! #SantiagoTaboadaJefeDeGobierno #Xochimilco https://t.co/qunSRAEOnX,3,https://twitter.com/Lourdes_Amaya_/status/1775442932138389984,NEU,"{'NEG': 0.09723173081874847, 'NEU': 0.5333238244056702, 'POS': 0.36944448947906494}"
"Apr 3, 2024 @ 02:04:00.000","@tomaspliegoc @alfonso @BJAlcaldia @STaboadaMx @PartidoMorenaMx @MorenaCiudadMex @la_4tv @P_Regeneracion @infpmorena @Sebas_RM @CitlaHM @fisgonmonero @PM_Navegaciones Pero la gente estupida q ls cree sus mentiras,los panistas tuvieron 12 años en el podr y q hicieron? Fox enriqueció a sus entenados y Borolas construyó una barda,vendió a la CFE a IBERDROLA vendieron los ferrocarriles privatizaron las cárceles se llevaron miles d millones d 💰",3,https://twitter.com/sumiko634264878/status/1775434061298745414,NEG,"{'NEG': 0.9137829542160034, 'NEU': 0.07464387267827988, 'POS': 0.01157316379249096}"
"Apr 3, 2024 @ 22:40:00.000","Estas son las actividades que los candidatos a la Jefatura de Gobierno, @ClaraBrugadaM, @STaboadaMx y Salomón @Chertorivski tienen programadas para mañana.

No te pierdas nuestras cobertura especial rumbo a las #Elecciones2024.

📌 https://t.co/d6ChZKWKH6 https://t.co/u5vaMWqKRH",2,https://twitter.com/LaListanews/status/1775745108320698622,NEU,"{'NEG': 0.11728855222463608, 'NEU': 0.7021698355674744, 'POS': 0.18054169416427612}"
"Apr 3, 2024 @ 21:53:42.000","@diaz_manuel @BicireporteraDF @STaboadaMx Al menos BJ que es donde suelo estar han desaparecido ciclo carriles. La misma plaza del edificio de la Alcaldia es un vil estacionamiento.
De Iztapalapa no puedo hablar de la misma manera porque no suelo ir muy seguido, así que no puedo opinar de la misma manera.",2,https://twitter.com/je926/status/1775733456753844396,NEG,"{'NEG': 0.9429723024368286, 'NEU': 0.05332368239760399, 'POS': 0.0037040049210190773}"
"Apr 3, 2024 @ 21:51:47.000","@CollignonJorge @STaboadaMx Ni ella, ni su hijo, ni el prian entrarán a Palacio Nacional. Salud, como dijo el Borolas y su clon.",2,https://twitter.com/rtistadplastico/status/1775732974610202885,NEG,"{'NEG': 0.7373585104942322, 'NEU': 0.22832143306732178, 'POS': 0.03432001173496246}"
"Apr 3, 2024 @ 21:00:53.000","@AlessandraRdlv Está pseudo feminista que se acostaba con un hombre casado, traicionado a otra MUJER... se atreve a hablar de ""guerra sucia"" ?????
Lo único que hace su PRIAN !!!
#OposicionMasPendejaDelMundo 
#NiUnVotoAlPRIAN 
#CartelInmobiliario
#Rataboada
#LaTransformacionEsClara https://t.co/OQnNvwAdo1",2,https://twitter.com/Brytney75192491/status/1775720166283673689,NEG,"{'NEG': 0.9446977376937866, 'NEU': 0.048860933631658554, 'POS': 0.006441384553909302}"
"Apr 3, 2024 @ 20:51:30.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM De verdad q me perdonen los de Iztapalapa, pero no queremos q toda la ciudad de convierta en Iztapalapa,  no queremos a la embrujada, mi pronóstico alcaldías seguras para el #NarcoPartidoMorena30 Iztapalapa,  Milpa Alta y Tlahuac, las demás quien sabe 😁",2,https://twitter.com/lrios0001/status/1775717803586158870,NEG,"{'NEG': 0.7612552642822266, 'NEU': 0.22239892184734344, 'POS': 0.01634587161242962}"
"Apr 3, 2024 @ 20:51:30.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM De verdad q me perdonen los de Iztapalapa, pero no queremos q toda la ciudad de convierta en Iztapalapa,  no queremos a la embrujada, mi pronóstico alcaldías seguras para el #NarcoPartidoMorena30 Iztapalapa,  Milpa Alta y Tlahuac, las demás quien sabe 😁",2,https://twitter.com/lrios0001/status/1775717803586158870,NEG,"{'NEG': 0.7612552642822266, 'NEU': 0.22239892184734344, 'POS': 0.01634587161242962}"
"Apr 3, 2024 @ 20:39:05.000","@econokafka @ClaraBrugadaM @STaboadaMx Como que algo no cuadra en las encuestas para presidenta. CDMX está para la oposición, en los estados importantes Veracruz parece que también, Jalisco y NL no son plazas de morena, Yucatán tampoco, solo Edomex. De dónde sale la dizque amplia ventaja de Sheinbaum?? 🤔",2,https://twitter.com/laconic_cowboy/status/1775714679865635035,NEG,"{'NEG': 0.8993310332298279, 'NEU': 0.09526679664850235, 'POS': 0.005402239039540291}"
"Apr 3, 2024 @ 19:57:24.000","Reaparece Rosario Robles. 

@Rosario_Robles_ reaparece en acto de @STaboadaMx y de su hija @Mariana_Moguel en Tláhuac. https://t.co/4zGntPuGnW",2,https://twitter.com/PlataformaPol/status/1775704187751264315,NEG,"{'NEG': 0.609370768070221, 'NEU': 0.3016427755355835, 'POS': 0.08898642659187317}"
"Apr 3, 2024 @ 18:56:02.000","@MauricioContigo @diaz_manuel @BicireporteraDF @STaboadaMx Jajajaja jajajajaja No has ido en tu vida a Iztapalapa, es una alcaldía tirándole a los países subdesarrollados, en la mayoría de su territorio.",2,https://twitter.com/aalmVan14/status/1775688747629310291,NEG,"{'NEG': 0.9122482538223267, 'NEU': 0.07279383391141891, 'POS': 0.014957943931221962}"
"Apr 3, 2024 @ 17:54:08.000",@soyloshe_ @SacmexCDMX @STaboadaMx @martibatres @BJAlcaldia @En_laDelValle Su muestreo no fue representativo. El agua de la red huele a gasolina. No es un problema de las cisternas. @SacmexCDMX es un problema de salud pública URGENTE ‼️,2,https://twitter.com/DeLa53789/status/1775673169677787523,NEG,"{'NEG': 0.934077799320221, 'NEU': 0.05883127078413963, 'POS': 0.007090904749929905}"
"Apr 3, 2024 @ 17:37:12.000","@evelyn_parraA Te sigo en todas vecina y en todas pongo el fracaso que fuiste en @A_VCarranza que junto a @julioc_moreno nos llenamos de CO, extorsión, asaltos y ambulantes a su servicio todo mundo los sabia @OHarfuch @Claudiashein  y nadie hizo nada #ElCambioViene @XochitlGalvez @STaboadaMx https://t.co/202V3oIAE4",2,https://twitter.com/chucho_camarena/status/1775668907820322843,NEG,"{'NEG': 0.9426043033599854, 'NEU': 0.04985881596803665, 'POS': 0.007536926306784153}"
"Apr 3, 2024 @ 17:02:48.000","No con chismes de que si el hermano la tia el vecino el padrino de x o y candidate dijo tal o cual cosa (claro a menos que no sea asesino, violador o secuestrador o CO) y si ya por favor @Claudiashein  @XochitlGalvez @ClaraBrugadaM @AlvarezMaynez @STaboadaMx @Chertorivski y demás",2,https://twitter.com/laub/status/1775660252257501278,NEG,"{'NEG': 0.6527661681175232, 'NEU': 0.3298782706260681, 'POS': 0.017355551943182945}"
"Apr 3, 2024 @ 16:05:12.000","Pues para no tenerle miedo, @martibatres le tiene bastante miedo a @STaboadaMx  #YaSeVan, no importa cuanto pataleen😉/ ""Batres podrá adueñarse de los personajes, pero no de los votos"": Santiago Taboada https://t.co/M65RXMXRMY a través de @El_Universal_Mx #ElCambioViene https://t.co/VBB33mcmEG",2,https://twitter.com/elimarinr/status/1775645755031601422,NEG,"{'NEG': 0.7239234447479248, 'NEU': 0.2404993176460266, 'POS': 0.0355771966278553}"
"Apr 3, 2024 @ 14:16:21.000","@leoncsm @BicireporteraDF No, te juro que no es peor, lo tuyo es personal y está bien, pero vente a las zonas populares de Iztapalapa, te quejas de Taboada, espérate si gana Clara, la que se viene.",2,https://twitter.com/jenevysanti/status/1775618363496043001,NEG,"{'NEG': 0.7749165296554565, 'NEU': 0.20363712310791016, 'POS': 0.021446283906698227}"
"Apr 3, 2024 @ 13:51:54.000","@vromog @MargaretSaldana @AzcapotzalcoMx Me insultaron por preguntar la razón para destruir la publicidad de Taboada y poner la de morena, no me pegaron por qué ando con mi perro 
#YoconXochitl https://t.co/7iVpXLRGMn",2,https://twitter.com/bozcko/status/1775612207780217111,NEG,"{'NEG': 0.9057660102844238, 'NEU': 0.086579330265522, 'POS': 0.007654632441699505}"
"Apr 3, 2024 @ 12:36:28.000","@mareoflores ¿Se acuerdan de su ""voto de castigo"" que los llevó la ultraderecha con mentiras? les refresco la memoria de la insoportable, Sandra Cuevas, el papá del panista Mauricio Tabe, quien intento degollar a un joven ¿y todavía ponerte del lado de Taboada por su cartel inmobiliario?",2,https://twitter.com/THebalderrama/status/1775593227023732797,NEG,"{'NEG': 0.9695722460746765, 'NEU': 0.025257129222154617, 'POS': 0.005170671734958887}"
